scene_id,frame_id,scene_description,qa_category,question,answer,cam_front,question_length,answer_length
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c1,CAM_FRONT,767.5,513.3>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c1,CAM_FRONT,767.5,513.3> be in the moving direction of the ego vehicle?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c1,CAM_FRONT,767.5,513.3>?",Turn right.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c2,CAM_FRONT_RIGHT,420.0,540.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c2,CAM_FRONT_RIGHT,420.0,540.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c2,CAM_FRONT_RIGHT,420.0,540.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c2,CAM_FRONT_RIGHT,420.0,540.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c3,CAM_FRONT_RIGHT,787.5,529.2> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c3,CAM_FRONT_RIGHT,787.5,529.2>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c3,CAM_FRONT_RIGHT,787.5,529.2> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c3,CAM_FRONT_RIGHT,787.5,529.2>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c4,CAM_FRONT,13.3,475.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Which object is most likely to be occluded by <c4,CAM_FRONT,13.3,475.0>? Would this object affect the ego vehicle? Based on this object, what action of the ego vehicle is dangerous?","None, no, none.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,29,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c4,CAM_FRONT,13.3,475.0> be in the moving direction of the ego vehicle?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c4,CAM_FRONT,13.3,475.0>?",Keep going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,7,3
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c5,CAM_FRONT,710.5,340.9> a traffic sign or a road barrier?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c5,CAM_FRONT,710.5,340.9> be in the moving direction of the ego vehicle?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What does <c5,CAM_FRONT,710.5,340.9> mean?",No entry.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,4,2
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"In this scenario, what object is most likely to consider <c5,CAM_FRONT,710.5,340.9>?","<c1,CAM_FRONT,767.5,513.3>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,What object should the ego vehicle notice first when the ego vehicle is getting to the next possible location? What is the state of the object that is first noticed by the ego vehicle and what action should the ego vehicle take? What object should the ego vehicle notice second when the ego vehicle is getting to the next possible location? What is the state of the object perceived by the ego vehicle as second and what action should the ego vehicle take? What object should the ego vehicle notice third? What is the state of the object perceived by the ego vehicle as third and what action should the ego vehicle take?,"Firstly, notice <c1,CAM_FRONT,767.5,513.3>. It is turning right, so the ego vehicle should remain stationary. Secondly, notice <c4,CAM_FRONT,13.3,475.0>. It is going ahead, so the ego vehicle should remain stationary. Thirdly, notice <c2,CAM_FRONT_RIGHT,420.0,540.0>. It is going ahead, so the ego vehicle should remain stationary.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,113,42
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c3,CAM_FRONT_RIGHT,787.5,529.2> and <c2,CAM_FRONT_RIGHT,420.0,540.0> traffic signs?",Neither is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,6,5
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c3,CAM_FRONT_RIGHT,787.5,529.2> be in the moving direction of <c2,CAM_FRONT_RIGHT,420.0,540.0>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c3,CAM_FRONT_RIGHT,787.5,529.2> change its motion state based on <c2,CAM_FRONT_RIGHT,420.0,540.0>?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Based on the observations of <c2,CAM_FRONT_RIGHT,420.0,540.0>, what are possible actions to be taken by <c3,CAM_FRONT_RIGHT,787.5,529.2>? What is the reason?","The action is to keep going at the same speed, and the reason is to maintain a safe distance.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,19,19
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c3,CAM_FRONT_RIGHT,787.5,529.2> to be most relevant to its decision?","<c2,CAM_FRONT_RIGHT,420.0,540.0>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c2,CAM_FRONT_RIGHT,420.0,540.0> to be most relevant to its decision?","<c1,CAM_FRONT,767.5,513.3>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c2,CAM_FRONT_RIGHT,420.0,540.0> and <c1,CAM_FRONT,767.5,513.3> traffic signs?",Neither is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,6,5
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c2,CAM_FRONT_RIGHT,420.0,540.0> be in the moving direction of <c1,CAM_FRONT,767.5,513.3>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c2,CAM_FRONT_RIGHT,420.0,540.0> change its motion state based on <c1,CAM_FRONT,767.5,513.3>?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Based on the observations of <c1,CAM_FRONT,767.5,513.3>, what are possible actions to be taken by <c2,CAM_FRONT_RIGHT,420.0,540.0>? What is the reason?","The action is to keep going at the same speed, the reason is there is no safety issue.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,19,18
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c2,CAM_FRONT_RIGHT,420.0,540.0> to be most relevant to its decision?","<c3,CAM_FRONT_RIGHT,787.5,529.2>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c1,CAM_FRONT,767.5,513.3> to be most relevant to its decision?","<c1,CAM_FRONT,767.5,513.3>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What kind of traffic sign is <c5,CAM_FRONT,710.5,340.9>?",Traffic light.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is <c1,CAM_FRONT,767.5,513.3> an object that the ego vehicle should consider in the current scene?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,14,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions could the ego vehicle take based on <c1,CAM_FRONT,767.5,513.3>? Why take this action and what's the probability?",The action is to remain stationary. The reason for this action is to follow the traffic rules. The probability of this action is high.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,18,24
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What is the probability of colliding with <c1,CAM_FRONT,767.5,513.3> after the ego vehicle steps on the brakes?",Low.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,16,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions taken by the ego vehicle can lead to a collision with <c1,CAM_FRONT,767.5,513.3>?",Accelerating and going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,14,4
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is <c2,CAM_FRONT_RIGHT,420.0,540.0> an object that the ego vehicle should consider in the current scene?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,14,1
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions could the ego vehicle take based on <c2,CAM_FRONT_RIGHT,420.0,540.0>? Why take this action and what's the probability?","The action is to remain stationary. The reason is to follow the traffic rules, which has a high probability.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,18,19
54cdaaae372d421fa4734d66f51a8c48,1b45a97a0e5e49fe9cd345dd4bd729c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What is the probability of colliding with <c2,CAM_FRONT_RIGHT,420.0,540.0> after the ego vehicle steps on the brakes?",Low.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280042612460.jpg,16,1
